Favorite,Job Title,Job Link,Owner,Invitation to Bid,Project Value,Location,Stage,Bid Date,Start Date,Documents,Last Updated,Search Tags,Status,Email Sent,Sent Date,Attachment
False,North Hollywood Central Chlorination Station Replacement,https://app.constructconnect.com/project/7352677/c?sourceType=3,,,588000.0,"Los Angeles, CA",GC Bidding,2026-01-29,2026-03-02,Specs Only,2025-12-30,,New,Yes,2026-01-12 15:28:51.266443,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Saddleback College Science Building AV Refresh Project,https://app.constructconnect.com/project/7360572/c?sourceType=3,,,350000.0,"Mission Viejo, CA",GC Bidding,2026-01-29,2026-03-16,Drawings & Specs Available,2025-12-30,,New,Yes,2026-01-12 15:28:51.266815,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,New Emergency Operations Center at Burbank City Hall,https://app.constructconnect.com/project/7364019/c?sourceType=3,,,650000.0,"Burbank, CA",GC Bidding,2026-02-03,2026-03-05,Drawings & Specs Available,2025-12-30,,New,Yes,2026-01-12 15:28:51.267233,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Terrace View Elementary School TK Modular Addition,https://app.constructconnect.com/project/7343366/c?sourceType=3,,,1000000.0,"Grand Terrace, CA",GC Bidding,2026-01-20,2026-02-02,Drawings & Specs Available,2025-12-30,,New,Yes,2026-01-12 15:28:51.267606,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,"FY 2025-26 Annual Minor Streets Rehabilitation Program, CDBG",https://app.constructconnect.com/project/7362030/c?sourceType=3,,,975000.0,"Simi Valley, CA",GC Bidding,2026-01-20,2026-03-23,Drawings & Specs Available,2025-12-30,,New,Yes,2026-01-12 15:28:51.267977,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,RFP Engineering - Request for Proposal for Traffic Engineering Services,https://app.constructconnect.com/project/7365946/c?sourceType=3,,,200000.0,"La Palma, CA",GC Bidding,2026-01-22,2026-03-07,Requesting Plans,2025-12-30,,New,Yes,2026-01-12 15:28:51.268341,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Kitchen Remodel at OCFA Fire Station 32,https://app.constructconnect.com/project/7361308/c?sourceType=3,,,550000.0,"Yorba Linda, CA",GC Bidding,2026-01-21,2026-02-20,Drawings & Specs Available,2025-12-30,,New,Yes,2026-01-12 15:28:51.268714,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,William S. Hart Union High School District,https://app.constructconnect.com/project/7331636/c?sourceType=3,,,1000000.0,"Santa Clarita, CA",GC Bidding,2026-01-12,2026-02-26,Specs Only,2025-12-30,,New,Yes,2026-01-12 15:28:51.269120,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,MPR Upgrades Various School Sites Project,https://app.constructconnect.com/project/7347130/c?sourceType=3,,,300000.0,"Colton, CA",GC Bidding,2026-01-13,2026-01-30,Specs Only,2025-12-29,,New,Yes,2026-01-12 15:28:51.269499,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Install High Friction Surface Treatment at on-Ramp,https://app.constructconnect.com/project/6648431/c?sourceType=3,,,990000.0,"Garden Grove, CA",GC Bidding,2026-01-21,2026-02-20,Sent to Scan,2025-12-29,,New,Yes,2026-01-12 15:28:51.269867,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Fy 25-26 American With Disabilities Act (Ada) Curb Ramp Installation - Community Development Block Grant (Cdbg),https://app.constructconnect.com/project/7343341/c?sourceType=3,,,128000.0,"Rancho Santa Margarita, CA",GC Bidding,2026-01-13,2026-02-12,Specs Only,2025-12-29,,New,Yes,2026-01-12 15:28:51.270232,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Central Avenue Slope Repair Project,https://app.constructconnect.com/project/7362839/c?sourceType=3,,,475800.0,"Riverside, CA",GC Bidding,2026-01-29,2026-03-02,Drawings & Specs Available,2025-12-29,,New,Yes,2026-01-12 15:28:51.270602,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Traffic Signal Installation at Auto Center Drive and Metrolink Station,https://app.constructconnect.com/project/7016341/c?sourceType=3,,,373800.0,"Corona, CA",GC Bidding,2026-01-08,2026-02-09,Drawings & Specs Available,2025-12-29,,New,Yes,2026-01-12 15:28:51.270968,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Grand Terrace Elementary School Portable Classrooms,https://app.constructconnect.com/project/7363596/c?sourceType=3,,,600000.0,"Grand Terrace, CA",GC Bidding,2026-01-22,2026-03-08,Sent to Scan,2025-12-29,,New,Yes,2026-01-12 15:28:51.271403,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Soccer Field Renovations At Washington And Palomares Park,https://app.constructconnect.com/project/7342723/c?sourceType=3,,,330600.0,"Pomona, CA",GC Bidding,2026-01-05,2026-02-09,Drawings & Specs Available,2025-12-29,,New,Yes,2026-01-12 15:28:51.271917,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Garfield Elementary School ECE Playground Improvements & Ball Wall - General Construction,https://app.constructconnect.com/project/7355269/c?sourceType=3,,,300000.0,"Santa Ana, CA",GC Bidding,2026-01-27,2026-03-09,Drawings & Specs Available,2025-12-29,,New,Yes,2026-01-12 15:28:51.272435,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,RFQ - Low Voltage System Support And Maintenance Services,https://app.constructconnect.com/project/7363817/c?sourceType=3,,,100000.0,"Lake Forest, CA",GC Bidding,2026-01-08,2026-02-21,Requesting Plans,2025-12-28,,New,Yes,2026-01-12 15:28:51.272868,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Fernangeles Park Stormwater Capture Project,https://app.constructconnect.com/project/7358535/c?sourceType=3,,,200000.0,"Los Angeles, CA",GC Bidding,2026-01-14,2026-02-13,Drawings & Specs Available,2025-12-26,,New,Yes,2026-01-12 15:28:51.273317,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,MDF/IDF Switch Replacement Project,https://app.constructconnect.com/project/7326643/c?sourceType=3,,,1000000.0,"Long Beach, CA",GC Bidding,2026-01-07,2026-07-01,Specs Only,2025-12-26,,New,Yes,2026-01-12 15:28:51.273807,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,RFQ - El Sobrante Reservoir Cleaning Services,https://app.constructconnect.com/project/7363954/c?sourceType=3,,,300000.0,"Riverside, CA",GC Bidding,2026-01-26,2026-03-12,Requesting Plans,2025-12-26,,New,Yes,2026-01-12 15:28:51.274266,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Kella Avenue and Rooks Road Storm Drain and Pavement Rehabilitation,https://app.constructconnect.com/project/6563544/c?sourceType=3,,,1148000.0,"City of Industry, CA",GC Bidding,2026-01-15,2026-03-16,Drawings & Specs Available,2025-12-26,,New,Yes,2026-01-12 15:28:51.274712,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Indigenous Interpretive Space - Phase I,https://app.constructconnect.com/project/7358625/c?sourceType=3,,,1450000.0,"Irvine, CA",GC Bidding,2026-01-22,2026-03-23,Drawings & Specs Available,2025-12-26,,New,Yes,2026-01-12 15:28:51.275130,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,CDBG Funded Curb Ramps Improvements Project,https://app.constructconnect.com/project/7348656/c?sourceType=3,,,300000.0,"Glendora, CA",GC Bidding,2026-01-08,2026-02-09,Drawings & Specs Available,2025-12-26,,New,Yes,2026-01-12 15:28:51.275538,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Asphalt Paving Maintenance Bike Trails and Parking Lots,https://app.constructconnect.com/project/7245097/c?sourceType=3,,,935500.0,"Irvine, CA",GC Bidding,2026-01-06,2026-01-15,Specs Only,2025-12-24,,New,Yes,2026-01-12 15:28:51.276098,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,RFP - Fire Apparatus Maintenance and Repair Services,https://app.constructconnect.com/project/7361770/c?sourceType=3,,,200000.0,"San Marino, CA",GC Bidding,2026-01-23,2026-03-09,Requesting Plans,2025-12-23,,New,Yes,2026-01-12 15:28:51.276706,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Equipping of Water Wells Commission 23A and El Dorado 2,https://app.constructconnect.com/project/7355604/c?sourceType=3,,,500000.0,"Long Beach, CA",GC Bidding,2026-01-23,2026-02-23,Drawings & Specs Available,2025-12-23,,New,Yes,2026-01-12 15:28:51.277171,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Construction of Bus Stop Sidewalk at Various Locations,https://app.constructconnect.com/project/7360675/c?sourceType=3,,,100000.0,"Loma Linda, CA",GC Bidding,2026-02-03,2026-03-05,Specs Only,2025-12-23,,New,Yes,2026-01-12 15:28:51.277753,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Police Department Restroom Remodel Project,https://app.constructconnect.com/project/7350608/c?sourceType=3,,,200000.0,"Colton, CA",GC Bidding,2026-01-15,2026-03-01,Requesting Plans,2025-12-23,,New,Yes,2026-01-12 15:28:51.278340,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,UCLA Wilshire Center Suite 1500 Renovation,https://app.constructconnect.com/project/7347776/c?sourceType=3,,,1300000.0,"Los Angeles, CA",GC Bidding,2026-01-13,2026-03-16,Drawings & Specs Available,2025-12-23,,New,Yes,2026-01-12 15:28:51.306577,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,SB 1383 Organics/Recycling Consultant Services,https://app.constructconnect.com/project/7360560/c?sourceType=3,,,100000.0,"Culver City, CA",GC Bidding,2026-01-29,2026-03-15,Requesting Plans,2025-12-23,,New,Yes,2026-01-12 15:28:51.285394,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Janitorial Services for Headquarters Building- Walnut Valley Water District,https://app.constructconnect.com/project/7360535/c?sourceType=3,,,100000.0,"City Industry, CA",GC Bidding,2026-01-17,2026-03-02,Requesting Plans,2025-12-23,,New,Yes,2026-01-12 15:28:51.279623,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Storm Drain Rehabilitation Project On Carlos Street,https://app.constructconnect.com/project/7347579/c?sourceType=3,,,165000.0,"Alhambra, CA",GC Bidding,2026-01-08,2026-02-09,Drawings & Specs Available,2025-12-23,,New,Yes,2026-01-12 15:28:51.279996,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Consultant Services for Office Ambiance and Branding,https://app.constructconnect.com/project/7359184/c?sourceType=3,,,100000.0,"Downey, CA",GC Bidding,2026-01-22,2026-07-01,Specs Only,2025-12-22,,New,Yes,2026-01-12 15:28:51.280386,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,RFP Contractor - On-Call Emergency Sewer System Reconstruction and Point Repairs,https://app.constructconnect.com/project/7357734/c?sourceType=3,,,150000.0,"Pasadena, CA",GC Bidding,2026-01-15,2026-03-01,Requesting Plans,2025-12-22,,New,Yes,2026-01-12 15:28:51.280776,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Central Plant Cooling Tower Replacement,https://app.constructconnect.com/project/6841216/c?sourceType=3,,,1970822.0,"Chino, CA",GC Bidding,2026-01-22,2026-03-23,Drawings & Specs Available,2025-12-22,,New,Yes,2026-01-12 15:28:51.281179,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,RFP - Erate Cat 2 Category 2 Services,https://app.constructconnect.com/project/7359988/c?sourceType=3,,,500000.0,"El Monte, CA",GC Bidding,2026-01-30,2026-03-16,Requesting Plans,2025-12-22,,New,Yes,2026-01-12 15:28:51.281618,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,RFP Construction Manager - Request For Qualifications/Request For Proposals On-Call Construction/Project Management and Inspection Services,https://app.constructconnect.com/project/7358534/c?sourceType=3,,,1000000.0,"San Marino, CA",GC Bidding,2026-01-22,2026-03-08,Requesting Plans,2025-12-22,,New,Yes,2026-01-12 15:28:51.281998,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Building Upgrades At Huerta,https://app.constructconnect.com/project/7348045/c?sourceType=3,,,220000.0,"Norwalk, CA",GC Bidding,2026-01-13,2026-02-12,Specs Only,2025-12-22,,New,Yes,2026-01-12 15:28:51.282369,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Audio & Lighting at Orange High School Little Theater,https://app.constructconnect.com/project/7350785/c?sourceType=3,,,300000.0,"Orange, CA",GC Bidding,2026-01-12,2026-02-11,Drawings & Specs Available,2025-12-22,,New,Yes,2026-01-12 15:28:51.282736,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Pre-K Playground Replacement at Lincoln Elementary School,https://app.constructconnect.com/project/7345451/c?sourceType=3,,,300000.0,"Lynwood, CA",GC Bidding,2026-01-20,2026-03-02,Specs Only,2025-12-21,,New,Yes,2026-01-12 15:28:51.283149,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Relocation of 12-Inch Domestic Water Pipeline at I-5 Segment 1and Sand Canyon Avenue,https://app.constructconnect.com/project/7355800/c?sourceType=3,,,393000.0,"Irvine, CA",GC Bidding,2026-02-03,2026-03-05,Drawings & Specs Available,2025-12-21,,New,Yes,2026-01-12 15:28:51.283537,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Agenda Management Software,https://app.constructconnect.com/project/7359143/c?sourceType=3,,,300000.0,"San Bernardino, CA",GC Bidding,2026-01-05,2026-02-19,Requesting Plans,2025-12-21,,New,Yes,2026-01-12 15:28:51.283908,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,RCTC - ON-CALL TRANSPORTATION DEMAND MANAGEMENT (TDM) SERVICES,https://app.constructconnect.com/project/7358687/c?sourceType=3,,,1000000.0,"Riverside, CA",GC Bidding,2026-01-29,2026-03-15,Requesting Plans,2025-12-20,,New,Yes,2026-01-12 15:28:51.284280,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,RCTC - INLAND EMPIRE NEXT GENERTION STRATEGIC TRANSPORTATION DEMAND MANAGEMENT (TDM) PLAN SERVICES,https://app.constructconnect.com/project/7358693/c?sourceType=3,,,300000.0,"Riverside, CA",GC Bidding,2026-01-29,2026-03-15,Requesting Plans,2025-12-20,,New,Yes,2026-01-12 15:28:51.284653,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Foothill Transit and Public Access CNG Fueling Stations,https://app.constructconnect.com/project/7358624/c?sourceType=3,,,1000000.0,"West Covina, CA",GC Bidding,2026-02-20,2026-04-06,Requesting Plans,2025-12-20,,New,Yes,2026-01-12 15:28:51.285019,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,SB 1383 Organics/Recycling Consultant Services,https://app.constructconnect.com/project/7358621/c?sourceType=3,,,200000.0,"Culver City, CA",GC Bidding,2026-01-29,2026-03-15,Requesting Plans,2025-12-20,,New,Yes,2026-01-12 15:28:51.285394,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,On-Call Grant Management and Funding Assistance,https://app.constructconnect.com/project/7358609/c?sourceType=3,,,1000000.0,"Long Beach, CA",GC Bidding,2026-02-03,2026-03-20,Requesting Plans,2025-12-20,,New,Yes,2026-01-12 15:28:51.285762,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Citywide Pavement Rehabilitation Project,https://app.constructconnect.com/project/7358686/c?sourceType=3,,,,"Fontana, CA",GC Bidding,2026-01-22,2026-03-08,Requesting Plans,2025-12-20,,New,Yes,2026-01-12 15:28:51.286129,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,RFP - Request For Proposals For On-Call Consultant Services On An As Needed Basis For NPDES And Sewer WDR Compliance Support,https://app.constructconnect.com/project/7358141/c?sourceType=3,,,500000.0,"Anaheim, CA",GC Bidding,2026-02-05,2026-03-22,Requesting Plans,2025-12-20,,New,Yes,2026-01-12 15:28:51.286512,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Tile Recladding (BV)  (PSA) (Rebid) - Foshay Learning Center,https://app.constructconnect.com/project/7166968/c?sourceType=3,,,1662000.0,"Los Angeles, CA",GC Bidding,2026-02-11,2026-03-02,Specs Only,2025-12-19,,New,Yes,2026-01-12 15:28:51.286882,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,RFP Engineering - On-Call Stormwater Engineering and Regulatory Compliance Support Services,https://app.constructconnect.com/project/7337918/c?sourceType=3,,,1000000.0,"Pasadena, CA",GC Bidding,2026-01-07,2026-02-23,Requesting Plans,2025-12-19,,New,Yes,2026-01-12 15:28:51.287271,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,"Oaks Stairway and Overlook Project - East-fork, San Gaberial River",https://app.constructconnect.com/project/7356750/c?sourceType=3,,,300000.0,"Azusa, CA",GC Bidding,2026-01-27,2026-02-02,Drawings & Specs Available,2025-12-19,,New,Yes,2026-01-12 15:28:51.287662,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Chino Driveway Approach and ADA Improvements - Chino Campus,https://app.constructconnect.com/project/7352349/c?sourceType=3,,,187000.0,"Chino, CA",GC Bidding,2026-01-21,2026-02-20,Drawings & Specs Available,2025-12-19,,New,Yes,2026-01-12 15:28:51.288031,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,RFP Construction Manager - On-Call Construction Management Services,https://app.constructconnect.com/project/7354173/c?sourceType=3,,,1500000.0,"Whittier, CA",GC Bidding,2026-01-16,2026-03-02,Requesting Plans,2025-12-19,,New,Yes,2026-01-12 15:28:51.288444,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
